full_name,error,greenhouse,date,source_file
Marek Nowak_51,Błąd odbicia na zbiorze,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Michał Dąbrowski_69,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Julia Kowalski_36,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Wiśniewski_50,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Nowak_50,Brak/błąd odbicia aktywności,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Wójcik_35,Brak/błąd odbicia aktywności,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Michał Wiśniewski_96,Błąd odbicia na zbiorze,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Lewandowski_26,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Kowalski_89,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Julia Lewandowski_39,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Kamiński_50,Brak/błąd odbicia aktywności,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Michał Dąbrowski_48,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Bartek Dąbrowski_67,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Wójcik_13,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Zając_95,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Lewandowski_2,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Michał Lewandowski_3,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Ola Szymański_15,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Julia Kowalczyk_48,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Zając_86,Brak/błąd odbicia aktywności,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Zając_26,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Bartek Kowalski_79,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Wójcik_17,Brak odbicia aktywności w trakcie dnia,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Marek Kowalczyk_99,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Nowak_26,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Michał Wiśniewski_66,Brak/błąd odbicia przerwy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Zofia Nowak_85,Brak odbicia aktywności w trakcie dnia,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Julia Kowalczyk_54,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Michał Kamiński_78,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Zofia Szymański_46,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Zofia Kamiński_46,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Wiśniewski_26,Brak/błąd odbicia przerwy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Ewa Nowak_77,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Zając_35,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Michał Zając_66,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Anna Kowalski_73,Brak/błąd odbicia początku pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Zając_64,Brak odbicia aktywności w trakcie dnia,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Bartek Kowalski_28,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Anna Kowalczyk_7,Brak/błąd odbicia przerwy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Lewandowski_50,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Julia Wiśniewski_30,Brak/błąd odbicia przerwy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Dąbrowski_5,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Szymański_97,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Kamiński_92,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Michał Zając_15,Błąd odbicia na zbiorze,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Marek Wójcik_30,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Dąbrowski_73,Błąd odbicia na aktywności bez rzędów,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Ola Zając_24,Brak/błąd odbicia aktywności,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Ewa Wójcik_35,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Tomek Szymański_5,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Michał Wiśniewski_12,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Michał Kamiński_18,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Kowalczyk_95,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Kowalczyk_95,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Nowak_31,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Dąbrowski_83,Brak/błąd odbicia aktywności,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Michał Wiśniewski_87,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Bartek Dąbrowski_43,Błąd odbicia na aktywności bez rzędów,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Marek Szymański_30,Błąd odbicia na zbiorze,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Marek Wójcik_45,Brak/błąd odbicia aktywności,Etap 5,2026-03-12,Błędy 12.03.2026.xlsx
Bartek Kamiński_7,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Ewa Szymański_83,Brak odbicia taga,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Marek Wiśniewski_90,Błąd odbicia na zbiorze,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Lewandowski_29,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Wiśniewski_47,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Piotr Zając_62,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Kasia Szymański_7,Brak/błąd odbicia przerwy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Kamil Szymański_44,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Ola Lewandowski_87,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Michał Zając_21,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Ola Szymański_24,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-12,Błędy 12.03.2026.xlsx
Julia Kamiński_48,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Nowak_16,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ola Nowak_66,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ola Nowak_66,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Lewandowski_95,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Piotr Kowalski_56,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Michał Nowak_54,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Julia Wiśniewski_66,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Kamil Dąbrowski_20,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Nowak_28,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Dąbrowski_4,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Kowalski_54,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Dąbrowski_87,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Piotr Szymański_80,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Szymański_8,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Michał Wójcik_33,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Michał Wójcik_33,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Michał Wójcik_33,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Michał Wójcik_33,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Dąbrowski_70,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Dąbrowski_70,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Dąbrowski_70,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Dąbrowski_70,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ola Zając_99,Brak/błąd odbicia przerwy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_68,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_68,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_68,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_68,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Wójcik_28,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Piotr Kamiński_95,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Wiśniewski_18,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Kowalski_39,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Julia Lewandowski_33,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Julia Lewandowski_33,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Julia Lewandowski_33,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Lewandowski_45,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Kamiński_96,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Wójcik_40,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Lewandowski_63,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Lewandowski_63,Brak/błąd odbicia przerwy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Lewandowski_63,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Marek Lewandowski_63,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Wójcik_23,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Wójcik_23,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Wójcik_23,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Wójcik_23,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Wójcik_23,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Anna Nowak_61,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Anna Nowak_61,Błąd odbicia na zbiorze,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Anna Nowak_61,Brak/błąd odbicia końca pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Anna Nowak_61,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_98,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_98,Brak odbicia rzędów,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Tomek Kowalski_98,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Anna Wiśniewski_91,Brak odbicia aktywności na koniec pracy,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Kowalczyk_67,Brak/błąd odbicia aktywności,Etap 1,2026-04-13,Błędy 13.04.2026.xlsx
Julia Dąbrowski_6,Brak/błąd odbicia aktywności,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Kamil Wiśniewski_20,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Michał Dąbrowski_54,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Julia Dąbrowski_3,Brak/błąd odbicia końca pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Julia Dąbrowski_3,Brak/błąd odbicia aktywności,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Dąbrowski_10,Brak/błąd odbicia końca pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Kowalski_10,Brak/błąd odbicia początku pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Ewa Kowalczyk_11,Brak/błąd odbicia początku pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Marek Kowalczyk_75,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Marek Kowalczyk_75,Brak/błąd odbicia aktywności,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Kasia Dąbrowski_91,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Kasia Dąbrowski_91,Brak odbicia rzędów,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Piotr Szymański_2,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Anna Lewandowski_94,Brak/błąd odbicia końca pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Kasia Kowalski_28,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Kamil Szymański_89,Brak/błąd odbicia przerwy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Michał Dąbrowski_42,Brak odbicia aktywności na koniec pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Michał Dąbrowski_42,Brak/błąd odbicia przerwy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Michał Dąbrowski_42,Brak/błąd odbicia końca pracy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Michał Dąbrowski_42,Brak/błąd odbicia aktywności,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Lewandowski_70,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Anna Lewandowski_4,Błąd odbicia na zbiorze,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Wójcik_85,Brak/błąd odbicia przerwy,Etap 2,2026-04-13,Błędy 13.04.2026.xlsx
Anna Zając_79,Błąd odbicia na zbiorze,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Kamil Kowalczyk_98,Brak odbicia aktywności na koniec pracy,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Julia Wiśniewski_6,Błąd odbicia na aktywności bez rzędów,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Kasia Wójcik_91,Brak/błąd odbicia aktywności,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Lewandowski_46,Błąd odbicia na zbiorze,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Lewandowski_82,Brak/błąd odbicia aktywności,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Bartek Nowak_22,Błąd odbicia na zbiorze,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
Zofia Nowak_55,Brak odbicia aktywności na koniec pracy,Etap 3,2026-04-13,Błędy 13.04.2026.xlsx
